source,split,folder,filename,person_index,n_annotators,raw_categories_majority,emotion_classes,dropped_categories,bbox,label_status,reviewer_note
emotic,test,framesdb/images,frame_axc2kw7c41653cbr.jpg,0,3,Engagement,,Engagement,672.0;57.0;1017.0;683.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_elvyan6x8ui5xnq1.jpg,0,3,Engagement,,Engagement,380.0;564.0;545.0;877.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_elvyan6x8ui5xnq1.jpg,1,3,Engagement,,Engagement,554.0;602.0;641.0;838.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_6cw2qvifmm61nd5r.jpg,2,3,,,,630.0;491.0;781.0;851.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000130011.jpg,0,3,Engagement,,Engagement,235.0;168.0;487.0;352.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_8amy35mrgw5w0az4.jpg,2,3,,,,256.0;283.0;500.0;722.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_a5ue1yd62g3mvyxc.jpg,0,3,Engagement,,Engagement,284.0;283.0;328.0;419.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_a5ue1yd62g3mvyxc.jpg,1,3,Engagement,,Engagement,345.0;294.0;399.0;413.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000172387.jpg,0,3,Engagement,,Engagement,191.0;15.0;530.0;592.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3qzgqkrc30f9u42x.jpg,0,3,,,,829.0;195.0;1270.0;997.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ak22i12fuvgxykcv.jpg,0,3,Engagement,,Engagement,62.0;214.0;205.0;621.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_9pwb5iucggmcm6me.jpg,0,3,,,,228.0;392.0;300.0;511.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,ade20k/images,sun_abjhymkavymmcgrt.jpg,0,3,,,,541.0;197.0;697.0;405.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ddtxey85vtpp80xl.jpg,1,3,,,,266.0;453.0;448.0;878.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ddtxey85vtpp80xl.jpg,2,3,Engagement,,Engagement,854.0;497.0;944.0;720.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000054803.jpg,0,3,Engagement,,Engagement,340.0;68.0;619.0;479.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_eaz9h78cx4a68myi.jpg,1,3,,,,595.0;114.0;751.0;446.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_eaz9h78cx4a68myi.jpg,3,3,Engagement,,Engagement,73.0;139.0;211.0;428.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_fox525xq821ydmif.jpg,0,3,,,,240.0;396.0;367.0;670.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_fox525xq821ydmif.jpg,1,3,,,,640.0;134.0;724.0;196.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000024385.jpg,0,3,Engagement,,Engagement,297.0;74.0;410.0;333.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000024385.jpg,2,3,Engagement,,Engagement,6.0;66.0;163.0;331.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000492259.jpg,0,3,,,,349.0;38.0;525.0;400.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ek0pwdwrpvibqv4z.jpg,0,3,,,,468.0;323.0;519.0;477.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ek0pwdwrpvibqv4z.jpg,1,3,Engagement,,Engagement,845.0;454.0;930.0;540.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ek0pwdwrpvibqv4z.jpg,2,3,,,,289.0;327.0;343.0;410.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ek0pwdwrpvibqv4z.jpg,3,3,,,,11.0;436.0;198.0;579.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000114183.jpg,1,3,,,,134.0;92.0;308.0;355.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_kvnnkg9rz1p6fxwk.jpg,1,3,,,,80.0;436.0;183.0;874.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_kvnnkg9rz1p6fxwk.jpg,4,3,Engagement,,Engagement,173.0;462.0;307.0;897.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000130122.jpg,1,3,Engagement,,Engagement,9.0;141.0;160.0;364.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_4wc9iuup3wyp6syf.jpg,0,3,Engagement,,Engagement,81.0;104.0;731.0;572.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_8j7f5gm8efpomems.jpg,0,3,Engagement,,Engagement,450.0;179.0;599.0;449.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_8j7f5gm8efpomems.jpg,2,3,,,,314.0;277.0;394.0;449.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_8j7f5gm8efpomems.jpg,4,3,,,,236.0;210.0;347.0;449.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_98r47rw972nin4vu.jpg,0,3,Engagement,,Engagement,860.0;341.0;1299.0;843.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_98r47rw972nin4vu.jpg,3,3,Engagement,,Engagement,92.0;121.0;362.0;601.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,ade20k/images,sun_aknfqvwqulsomgdm.jpg,1,3,Engagement,,Engagement,9.0;116.0;124.0;250.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_htic6hkjoxyrf3e2.jpg,0,3,Engagement,,Engagement,1.0;1.0;522.0;577.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_htic6hkjoxyrf3e2.jpg,1,3,Engagement,,Engagement,477.0;34.0;928.0;584.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000021280.jpg,0,3,Engagement,,Engagement,91.0;149.0;385.0;422.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_6qgnxql2s2a3v7mw.jpg,0,3,,,,69.0;252.0;304.0;856.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_6qgnxql2s2a3v7mw.jpg,2,3,,,,1123.0;259.0;1296.0;835.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_6qgnxql2s2a3v7mw.jpg,3,3,,,,640.0;276.0;851.0;822.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_6qgnxql2s2a3v7mw.jpg,4,3,,,,250.0;266.0;533.0;835.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_6qgnxql2s2a3v7mw.jpg,5,3,Engagement,,Engagement,940.0;248.0;1067.0;786.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_6qgnxql2s2a3v7mw.jpg,7,3,,,,792.0;250.0;995.0;827.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_275619rck8dyjgx3.jpg,0,3,,,,712.0;490.0;806.0;738.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_275619rck8dyjgx3.jpg,1,3,,,,143.0;439.0;240.0;592.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000017587.jpg,0,3,,,,11.0;125.0;273.0;316.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_797dud391yxgn7vl.jpg,2,3,Engagement,,Engagement,676.0;178.0;1169.0;802.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000056452.jpg,1,3,,,,359.0;25.0;568.0;376.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000056452.jpg,2,3,,,,105.0;74.0;223.0;299.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000221505.jpg,0,3,,,,97.0;67.0;278.0;470.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_e2r02hdx7f6v0tei.jpg,0,3,,,,227.0;204.0;799.0;1087.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_cszg1kwy13ofsdo0.jpg,0,3,Engagement,,Engagement,383.0;26.0;650.0;608.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000085211.jpg,1,3,Engagement,,Engagement,89.0;152.0;236.0;424.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_kzqe15gg5ry0a4up.jpg,0,3,Engagement,,Engagement,949.0;398.0;1031.0;546.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_kzqe15gg5ry0a4up.jpg,1,3,,,,264.0;426.0;337.0;516.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000047984.jpg,0,3,Engagement,,Engagement,136.0;51.0;258.0;414.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000047984.jpg,1,3,Engagement,,Engagement,273.0;108.0;415.0;376.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_banhg5nf6zmt6xwb.jpg,2,3,,,,168.0;40.0;310.0;189.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000389145.jpg,1,3,Engagement,,Engagement,18.0;10.0;179.0;439.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000142767.jpg,0,3,,,,270.0;46.0;440.0;237.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000461530.jpg,0,3,Engagement,,Engagement,137.0;193.0;334.0;329.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000046729.jpg,0,3,,,,486.0;113.0;594.0;442.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000046729.jpg,1,3,,,,326.0;226.0;471.0;472.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000046729.jpg,3,3,Engagement,,Engagement,238.0;222.0;364.0;483.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000388662.jpg,0,3,,,,302.0;22.0;616.0;425.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000388662.jpg,1,3,,,,63.0;30.0;365.0;420.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000574424.jpg,1,1,Engagement,,Engagement,349.0;82.0;575.0;472.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000191342.jpg,0,3,Engagement,,Engagement,131.0;81.0;265.0;275.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000078425.jpg,0,3,Engagement,,Engagement,432.0;107.0;541.0;392.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_4phuaexvoem8stms.jpg,0,3,Engagement,,Engagement,388.0;72.0;576.0;448.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000055344.jpg,0,3,Engagement,,Engagement,443.0;86.0;629.0;295.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000554587.jpg,1,3,Engagement,,Engagement,326.0;226.0;471.0;394.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_04hrc06fj09lsgbl.jpg,0,3,,,,40.0;22.0;1032.0;899.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ln2eivl3ya2hp2f9.jpg,0,3,,,,188.0;56.0;291.0;346.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ln2eivl3ya2hp2f9.jpg,1,3,Engagement,,Engagement,349.0;17.0;472.0;330.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ln2eivl3ya2hp2f9.jpg,2,3,Engagement,,Engagement,55.0;26.0;161.0;381.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000145604.jpg,0,3,,,,182.0;29.0;321.0;212.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000577712.jpg,0,3,Engagement,,Engagement,287.0;246.0;448.0;423.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000244894.jpg,0,3,Engagement,,Engagement,390.0;116.0;476.0;322.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000550453.jpg,0,3,,,,338.0;38.0;477.0;442.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_l51ip7f4uv6dc0ke.jpg,0,3,,,,1.0;354.0;244.0;572.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_c8cv7e0vmyychk2y.jpg,2,3,Engagement,,Engagement,93.0;79.0;190.0;432.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_arhwivnln58a04cu.jpg,1,3,,,,239.0;241.0;340.0;486.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_arhwivnln58a04cu.jpg,2,3,,,,508.0;206.0;564.0;361.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_5uzjyesw293k29hy.jpg,3,3,Engagement,,Engagement,304.0;1197.0;476.0;1896.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_5uzjyesw293k29hy.jpg,4,3,Engagement,,Engagement,850.0;1500.0;1114.0;1839.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,ade20k/images,sun_brssdffyhujvlhxt.jpg,1,3,Engagement,,Engagement,2116.0;103.0;2572.0;1847.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000047256.jpg,0,3,Engagement,,Engagement,168.0;185.0;376.0;415.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_0sdmmwsijr25zfqz.jpg,0,3,,,,377.0;254.0;426.0;325.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000514635.jpg,0,3,,,,80.0;118.0;224.0;379.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3s3hm7oco7ojltws.jpg,2,3,Engagement,,Engagement,222.0;218.0;345.0;368.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000487693.jpg,1,3,Engagement,,Engagement,61.0;145.0;154.0;301.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000487693.jpg,2,3,,,,291.0;127.0;450.0;329.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000414747.jpg,0,1,Engagement,,Engagement,42.0;65.0;348.0;425.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ks5bck7yg63vs91o.jpg,3,3,Engagement,,Engagement,304.0;356.0;720.0;868.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_ks5bck7yg63vs91o.jpg,4,3,,,,1778.0;358.0;2455.0;1018.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000497870.jpg,0,3,,,,52.0;137.0;198.0;359.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000558286.jpg,0,3,,,,111.0;92.0;313.0;457.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3ybsw47vutoeplxl.jpg,0,3,,,,76.0;825.0;385.0;1248.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3ybsw47vutoeplxl.jpg,1,3,Engagement,,Engagement,296.0;897.0;826.0;1237.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_3ybsw47vutoeplxl.jpg,2,3,Engagement,,Engagement,1592.0;708.0;1982.0;1247.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_a0v7nnba2jgujn5r.jpg,0,3,,,,21.0;253.0;78.0;330.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_a0v7nnba2jgujn5r.jpg,1,3,Engagement,,Engagement,280.0;292.0;311.0;327.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000123980.jpg,1,3,Engagement,,Engagement,390.0;49.0;508.0;185.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000535934.jpg,0,3,,,,168.0;70.0;347.0;299.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000535934.jpg,1,3,,,,29.0;83.0;245.0;393.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1b9qubqglu47o7f0.jpg,0,3,Engagement,,Engagement,79.0;442.0;484.0;750.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1b9qubqglu47o7f0.jpg,1,3,Engagement,,Engagement,371.0;449.0;460.0;576.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1b9qubqglu47o7f0.jpg,2,3,Engagement,,Engagement,435.0;361.0;499.0;460.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_1b9qubqglu47o7f0.jpg,3,3,Engagement,,Engagement,0.0;426.0;113.0;716.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_868emwx224wg3c1y.jpg,0,3,Engagement,,Engagement,481.0;406.0;724.0;1125.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_l4mlg05mqf2blyym.jpg,1,3,,,,27.0;175.0;180.0;449.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000222074.jpg,0,3,Engagement,,Engagement,142.0;74.0;421.0;345.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000000731.jpg,0,3,Engagement,,Engagement,131.0;89.0;271.0;427.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_5eup0qhsu3lgtn6s.jpg,0,3,Engagement,,Engagement,180.0;113.0;366.0;334.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000014036.jpg,0,3,Engagement,,Engagement,355.0;166.0;570.0;476.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000112769.jpg,1,3,Engagement,,Engagement,274.0;85.0;395.0;373.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000172092.jpg,0,3,,,,7.0;80.0;421.0;419.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000348577.jpg,0,3,Engagement,,Engagement,271.0;21.0;394.0;369.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_val2014_000000568846.jpg,0,3,Engagement,,Engagement,106.0;38.0;376.0;267.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_h24m4nminpwdt42l.jpg,0,3,Engagement,,Engagement,581.0;183.0;865.0;1225.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000309003.jpg,0,3,,,,344.0;122.0;537.0;327.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_4in89u3f0o3eha3e.jpg,1,3,Engagement,,Engagement,383.0;211.0;457.0;394.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000062480.jpg,0,3,Engagement,,Engagement,165.0;59.0;280.0;276.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000146236.jpg,0,3,Engagement,,Engagement,269.0;51.0;626.0;403.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,ade20k/images,sun_bmapgnwjeolgfhdv.jpg,0,3,,,,747.0;168.0;1258.0;1195.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_9x9ifgoknlossvvf.jpg,0,3,Engagement,,Engagement,1055.0;456.0;1291.0;941.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,framesdb/images,frame_9x9ifgoknlossvvf.jpg,1,3,Engagement,,Engagement,108.0;411.0;500.0;1775.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,test,mscoco/images,COCO_train2014_000000378747.jpg,0,3,,,,159.0;123.0;265.0;336.0,reconstructed_approx,excluded_no_mapped_emotion_class
